o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,output
7,24,16,25,6,8,22,21,5,30,20,18,15,28,9,12,11,10,23,2,13,29,3,1,26,4,14,27,19,17,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,0.36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,0.63
0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,0.36
0,0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,0.38
0,0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,0.72
0,0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,0.51
0,0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,0.46
0,0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,0.57
0,0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,0.52
0,0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,0.5700000000000001
0,0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,25,0.53
0,0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,25,5,0.45
0,0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,25,5,4,0.19
0,18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,25,5,4,20,0.45
18,17,6,2,22,23,30,29,27,24,3,8,21,16,7,10,14,9,1,19,11,15,28,12,26,25,5,4,20,13,0.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,0.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,0.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,0.20999999999999996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,0.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,0.49
0,0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,0.49
0,0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,0.51
0,0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,0.44
0,0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,0.5
0,0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,0.43
0,0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,0.45
0,0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,0.42
0,0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,0.56
0,0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,8,0.48
0,0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,8,18,0.46
0,0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,8,18,14,0.57
0,6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,8,18,14,26,0.61
6,28,22,2,16,12,25,3,13,24,1,19,4,21,9,29,15,23,7,20,5,27,10,17,11,8,18,14,26,30,0.33999999999999997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,0.41000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,0.5
0,0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,0.54
0,0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,0.47
0,0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,0.58
0,0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,0.58
0,0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,0.35
0,0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,0.45
0,0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,0.45999999999999996
0,0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,0.43
0,0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,1,0.45
0,0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,1,18,0.42000000000000004
0,0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,1,18,19,0.63
0,2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,1,18,19,10,0.43
2,22,3,21,6,14,17,12,15,11,28,20,8,4,30,7,25,26,23,13,29,9,24,27,16,1,18,19,10,5,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,0.41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,0.45
0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,0.49
0,0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,0.6
0,0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,0.29000000000000004
0,0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,0.52
0,0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,0.45
0,0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,0.33999999999999997
0,0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,0.39
0,0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,0.41000000000000003
0,0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,10,0.43
0,0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,10,27,0.46
0,0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,10,27,19,0.63
0,3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,10,27,19,24,0.41000000000000003
3,5,15,23,29,6,9,12,16,30,21,7,11,13,28,26,1,22,14,4,25,8,2,17,20,10,27,19,24,18,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,0.5700000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,0.41000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,0.42000000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,0.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,0.59
0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,0.54
0,0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,0.45
0,0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,0.58
0,0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,0.55
0,0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,0.5700000000000001
0,0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,0.4
0,0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,0.38
0,0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,0.44
0,0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,0.56
0,0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,9,0.39
0,0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,9,5,0.48
0,0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,9,5,6,0.49
0,11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,9,5,6,16,0.48
11,29,3,8,4,30,14,1,23,17,24,2,20,27,19,28,13,7,12,25,15,21,22,10,26,9,5,6,16,18,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,0.55
0,0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,0.51
0,0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,0.51
0,0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,0.45
0,0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,0.56
0,0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,0.5700000000000001
0,0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,0.45
0,0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,0.48
0,0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,0.51
0,0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,17,0.4
0,0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,17,13,0.61
0,0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,17,13,21,0.36
0,20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,17,13,21,19,0.63
20,15,18,22,1,10,25,16,9,2,29,11,4,26,28,30,23,27,24,7,5,14,3,8,6,17,13,21,19,12,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,0.64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,0.33999999999999997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,0.49
0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,0.5
0,0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,0.58
0,0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,0.51
0,0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,0.56
0,0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,0.5
0,0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,0.4
0,0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,0.56
0,0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,0.46
0,0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,3,0.46
0,0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,3,2,0.31
0,0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,3,2,25,0.53
0,19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,3,2,25,6,0.48
19,9,12,22,23,28,7,27,16,13,30,4,5,17,20,15,21,10,26,8,29,24,18,14,1,3,2,25,6,11,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,18,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,18,8,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,18,8,3,0.5
